/net/mopfl2021/MOPITT/project/mopsips/data/val/cmdl/profile/PROFILES_FOR_V10_VALIDATION/NOAA_PROFILES_PRE_2024/co_aircraft-pfp_ccgg_text/RAW/bne/bne_raw_2009-03-25.1503.asc
  40.83 262.86  936.  380.   7 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 3   40.7 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      36.8934
      1.00000      36.8934
      3.00000      36.8934
      7.00000      30.8748
      10.0000      27.9857
      20.0000      21.2341
      30.0000      17.9181
      40.0000      16.0168
      50.0000      15.3300
      70.0000      18.6840
      100.000      24.5641
      150.000      32.0201
      200.000      54.7916
      250.000      79.9557
      300.000      94.5704
      350.000      109.185
      400.000      123.800
      450.000      123.800
      500.000      120.645
      550.000      117.490
      600.000      114.335
      650.000      111.180
      700.000      118.980
      750.000      130.810
      800.000      142.640
      850.000      143.500
      875.000      144.565
      900.000      145.630
      925.000      147.140
      950.000      147.140
      975.000      147.140
      1000.00      147.140
      1020.00      147.140
      1040.00      147.140
      1060.00      147.140
