/net/mopfl2021/MOPITT/project/mopsips/data/val/cmdl/profile/PROFILES_FOR_V10_VALIDATION/NOAA_PROFILES_PRE_2024/co_aircraft-pfp_ccgg_text/RAW/bne/bne_raw_2008-10-25.1239.asc
  40.77 262.81  941.  368.   9 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 10   40.7 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      31.3722
      1.00000      31.3722
      3.00000      31.3722
      7.00000      25.9847
      10.0000      23.4220
      20.0000      19.4921
      30.0000      17.6913
      40.0000      16.4785
      50.0000      15.5532
      70.0000      18.2989
      100.000      30.1436
      150.000      47.7337
      200.000      69.4858
      250.000      91.2379
      300.000      112.990
      350.000      112.990
      400.000      100.610
      450.000      88.2300
      500.000      99.1700
      550.000      102.030
      600.000      104.890
      650.000      99.9900
      700.000      95.0900
      750.000      99.3900
      800.000      103.690
      850.000      106.120
      875.000      106.920
      900.000      107.720
      925.000      107.495
      950.000      107.270
      975.000      107.270
      1000.00      107.270
      1020.00      107.270
      1040.00      107.270
      1060.00      107.270
