/net/mopfl2021/MOPITT/project/mopsips/data/val/cmdl/profile/PROFILES_FOR_V10_VALIDATION/NOAA_PROFILES_PRE_2024/co_aircraft-pfp_ccgg_text/RAW/bne/bne_raw_2009-11-04.1647.asc
  40.73 262.86  939.  366.   8 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 11   40.7 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      31.9628
      1.00000      31.9628
      3.00000      31.9628
      7.00000      25.9320
      10.0000      23.6008
      20.0000      19.4705
      30.0000      17.5699
      40.0000      16.3648
      50.0000      15.4756
      70.0000      17.3531
      100.000      27.1300
      150.000      41.9496
      200.000      58.9531
      250.000      69.2387
      300.000      79.5244
      350.000      89.8100
      400.000      93.4500
      450.000      97.0900
      500.000      107.465
      550.000      117.840
      600.000      115.613
      650.000      113.387
      700.000      111.160
      750.000      106.110
      800.000      101.060
      850.000      102.700
      875.000      102.395
      900.000      102.090
      925.000      103.115
      950.000      104.140
      975.000      104.140
      1000.00      104.140
      1020.00      104.140
      1040.00      104.140
      1060.00      104.140
