/net/mopfl2021/MOPITT/project/mopsips/data/val/cmdl/profile/PROFILES_FOR_V10_VALIDATION/NOAA_PROFILES_PRE_2024/co_aircraft-pfp_ccgg_text/RAW/bne/bne_raw_2009-10-09.1404.asc
  40.84 262.84  935.  372.   8 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 10   40.7 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      31.3722
      1.00000      31.3722
      3.00000      31.3722
      7.00000      25.9847
      10.0000      23.4220
      20.0000      19.4921
      30.0000      17.6913
      40.0000      16.4785
      50.0000      15.5532
      70.0000      18.2989
      100.000      30.1436
      150.000      47.7337
      200.000      60.5991
      250.000      73.4646
      300.000      86.3300
      350.000      86.3300
      400.000      91.3950
      450.000      96.4600
      500.000      94.4050
      550.000      92.3500
      600.000      100.330
      650.000      101.435
      700.000      102.540
      750.000      103.645
      800.000      104.750
      850.000      102.450
      875.000      99.6550
      900.000      96.8600
      925.000      98.4000
      950.000      98.4000
      975.000      98.4000
      1000.00      98.4000
      1020.00      98.4000
      1040.00      98.4000
      1060.00      98.4000
