/net/mopfl2021/MOPITT/project/mopsips/data/val/cmdl/profile/PROFILES_FOR_V10_VALIDATION/NOAA_PROFILES_PRE_2024/co_aircraft-pfp_ccgg_text/RAW/bne/bne_raw_2009-01-17.2025.asc
  40.78 262.79  938.  376.   9 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 1   40.7 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      45.1623
      1.00000      45.1623
      3.00000      45.1623
      7.00000      30.3285
      10.0000      26.1371
      20.0000      20.3012
      30.0000      17.6150
      40.0000      16.0939
      50.0000      15.2256
      70.0000      18.1356
      100.000      25.8555
      150.000      36.6232
      200.000      53.4880
      250.000      72.5349
      300.000      81.5366
      350.000      90.5383
      400.000      99.5400
      450.000      101.500
      500.000      103.700
      550.000      105.900
      600.000      112.520
      650.000      116.800
      700.000      121.080
      750.000      124.365
      800.000      127.650
      850.000      115.040
      875.000      114.100
      900.000      113.160
      925.000      113.225
      950.000      113.290
      975.000      113.290
      1000.00      113.290
      1020.00      113.290
      1040.00      113.290
      1060.00      113.290
